6.16146,6.00000,16146.00000,0.00000,0.00000
6.16147,6.00000,16147.00000,0.00000,0.00000
6.16175,6.00000,16175.00000,0.00000,0.00000
6.16918,6.00000,16918.00000,51.51514,-0.15440
6.17922,6.00000,17922.00000,0.00000,0.00000
6.33278,6.00000,33278.00000,51.49441,-0.42500
6.35824,6.00000,35824.00000,51.48955,-0.43164
6.35825,6.00000,35825.00000,51.47972,-0.42182
6.35826,6.00000,35826.00000,51.47916,-0.43969
6.38054,6.00000,38054.00000,51.49517,-0.46425
6.50381,6.00000,50381.00000,51.48202,-0.44508
6.50382,6.00000,50382.00000,51.47894,-0.44464
6.50383,6.00000,50383.00000,51.48141,-0.45271
6.50771,6.00000,50771.00000,0.00000,0.00000
6.51804,6.00000,51804.00000,51.49355,-0.47411
6.54312,6.00000,54312.00000,0.00000,0.00000
7.00468,7.00000,468.00000,0.00000,0.00000
7.02524,7.00000,2524.00000,0.00000,0.00000
7.02527,7.00000,2527.00000,0.00000,0.00000
7.02613,7.00000,2613.00000,36.75261,26.98184
7.02630,7.00000,2630.00000,0.00000,0.00000
7.02651,7.00000,2651.00000,37.34868,26.57367
7.02652,7.00000,2652.00000,37.31139,26.55128
7.02653,7.00000,2653.00000,37.58121,26.23253
7.02656,7.00000,2656.00000,37.32104,26.54750
7.02772,7.00000,2772.00000,37.37645,26.80072
7.02792,7.00000,2792.00000,37.61947,26.29206
7.04412,7.00000,4412.00000,0.00000,0.00000
7.04414,7.00000,4414.00000,0.00000,0.00000
7.05202,7.00000,5202.00000,0.00000,0.00000
7.05203,7.00000,5203.00000,0.00000,0.00000
7.05204,7.00000,5204.00000,0.00000,0.00000
7.05853,7.00000,5853.00000,0.00000,0.00000
7.08972,7.00000,8972.00000,37.68579,26.93673
7.22942,7.00000,22942.00000,37.37790,26.73273
7.22963,7.00000,22963.00000,37.10652,26.81827
7.29143,7.00000,29143.00000,37.35275,26.72551
7.49020,7.00000,49020.00000,0.00000,0.00000
7.49021,7.00000,49021.00000,0.00000,0.00000
7.49022,7.00000,49022.00000,0.00000,0.00000
7.63880,7.00000,63880.00000,37.32409,26.54147
8.00321,8.00000,321.00000,0.00000,0.00000
8.00331,8.00000,331.00000,0.00000,0.00000
8.00332,8.00000,332.00000,0.00000,0.00000
8.00333,8.00000,333.00000,0.00000,0.00000
8.00334,8.00000,334.00000,0.00000,0.00000
8.01431,8.00000,1431.00000,0.00000,0.00000
8.01432,8.00000,1432.00000,0.00000,0.00000
8.01433,8.00000,1433.00000,0.00000,0.00000
8.01437,8.00000,1437.00000,0.00000,0.00000
8.01439,8.00000,1439.00000,0.00000,0.00000
8.03454,8.00000,3454.00000,0.00000,0.00000
8.03573,8.00000,3573.00000,0.00000,0.00000
8.04172,8.00000,4172.00000,0.00000,0.00000
8.04942,8.00000,4942.00000,0.00000,0.00000
8.04951,8.00000,4951.00000,0.00000,0.00000
8.04952,8.00000,4952.00000,0.00000,0.00000
8.04958,8.00000,4958.00000,0.00000,0.00000
8.04971,8.00000,4971.00000,0.00000,0.00000
8.04972,8.00000,4972.00000,0.00000,0.00000
8.04973,8.00000,4973.00000,0.00000,0.00000
8.05202,8.00000,5202.00000,0.00000,0.00000
8.05221,8.00000,5221.00000,0.00000,0.00000
8.05311,8.00000,5311.00000,0.00000,0.00000
8.05312,8.00000,5312.00000,0.00000,0.00000
8.05313,8.00000,5313.00000,0.00000,0.00000
8.05552,8.00000,5552.00000,0.00000,0.00000
8.07432,8.00000,7432.00000,0.00000,0.00000
8.07691,8.00000,7691.00000,0.00000,0.00000
8.07692,8.00000,7692.00000,0.00000,0.00000
8.07693,8.00000,7693.00000,0.00000,0.00000
8.07694,8.00000,7694.00000,0.00000,0.00000
8.07701,8.00000,7701.00000,0.00000,0.00000
8.07702,8.00000,7702.00000,0.00000,0.00000
8.07704,8.00000,7704.00000,0.00000,0.00000
8.08982,8.00000,8982.00000,0.00000,0.00000
8.08984,8.00000,8984.00000,0.00000,0.00000
8.17613,8.00000,17613.00000,0.00000,0.00000
8.17614,8.00000,17614.00000,0.00000,0.00000
9.00034,9.00000,34.00000,0.00000,0.00000
9.00042,9.00000,42.00000,0.00000,0.00000
9.00044,9.00000,44.00000,0.00000,0.00000
9.00586,9.00000,586.00000,0.00000,0.00000
9.00588,9.00000,588.00000,0.00000,0.00000
9.00763,9.00000,763.00000,0.00000,0.00000
9.00791,9.00000,791.00000,0.00000,0.00000
9.00841,9.00000,841.00000,0.00000,0.00000
9.01014,9.00000,1014.00000,0.00000,0.00000
9.01208,9.00000,1208.00000,0.00000,0.00000
9.01239,9.00000,1239.00000,51.33705,-0.11244
9.01240,9.00000,1240.00000,51.33495,-0.12097
9.01501,9.00000,1501.00000,0.00000,0.00000
9.01521,9.00000,1521.00000,0.00000,0.00000
9.01523,9.00000,1523.00000,51.40790,-0.10675
9.01524,9.00000,1524.00000,51.39707,-0.09773
9.03032,9.00000,3032.00000,0.00000,0.00000
9.03033,9.00000,3033.00000,0.00000,0.00000
9.03181,9.00000,3181.00000,0.00000,0.00000
9.03182,9.00000,3182.00000,0.00000,0.00000
9.03183,9.00000,3183.00000,0.00000,0.00000
9.03281,9.00000,3281.00000,51.39313,-0.09111
9.03552,9.00000,3552.00000,51.34657,-0.09747
9.03553,9.00000,3553.00000,51.34066,-0.10524
9.03702,9.00000,3702.00000,0.00000,0.00000
9.04091,9.00000,4091.00000,0.00000,0.00000
9.04268,9.00000,4268.00000,0.00000,0.00000
9.05171,9.00000,5171.00000,0.00000,0.00000
9.05172,9.00000,5172.00000,0.00000,0.00000
9.05173,9.00000,5173.00000,0.00000,0.00000
9.05301,9.00000,5301.00000,0.00000,0.00000
9.05307,9.00000,5307.00000,0.00000,0.00000
9.07706,9.00000,7706.00000,0.00000,0.00000
9.07707,9.00000,7707.00000,0.00000,0.00000
9.08571,9.00000,8571.00000,0.00000,0.00000
9.08572,9.00000,8572.00000,0.00000,0.00000
9.08573,9.00000,8573.00000,0.00000,0.00000
9.08578,9.00000,8578.00000,0.00000,0.00000
9.09878,9.00000,9878.00000,0.00000,0.00000
9.09879,9.00000,9879.00000,0.00000,0.00000
9.09880,9.00000,9880.00000,0.00000,0.00000
9.09968,9.00000,9968.00000,51.32459,-0.13214
9.09969,9.00000,9969.00000,51.32364,-0.13050
9.09970,9.00000,9970.00000,51.31698,-0.14318
9.10010,9.00000,10010.00000,51.35851,-0.09620
9.10011,9.00000,10011.00000,51.35279,-0.09425
9.10028,9.00000,10028.00000,0.00000,0.00000
9.13010,9.00000,13010.00000,51.36519,-0.08240
9.14620,9.00000,14620.00000,51.39043,-0.09060
10.00113,10.00000,113.00000,0.00000,0.00000
10.00673,10.00000,673.00000,0.00000,0.00000
10.01043,10.00000,1043.00000,51.51616,-0.25274
10.01044,10.00000,1044.00000,51.51305,-0.24138
10.01461,10.00000,1461.00000,0.00000,0.00000
10.01462,10.00000,1462.00000,0.00000,0.00000
10.01463,10.00000,1463.00000,0.00000,0.00000
10.01921,10.00000,1921.00000,0.00000,0.00000
10.01922,10.00000,1922.00000,0.00000,0.00000
10.03291,10.00000,3291.00000,0.00000,0.00000
10.03591,10.00000,3591.00000,0.00000,0.00000
10.03593,10.00000,3593.00000,0.00000,0.00000
10.03792,10.00000,3792.00000,0.00000,0.00000
10.04084,10.00000,4084.00000,51.54438,-0.28436
10.04133,10.00000,4133.00000,51.52194,-0.27883
