source,target
11671.10491,11671.10811
11671.10811,17032.10764
11671.10813,17032.10764
11671.10491,11671.10813
11671.00333,11671.10491
11671.10491,11671.10492
11671.00333,11671.10492
11671.10491,18071.15767
18071.12561,18071.15767
18071.12561,18071.12562
18071.12562,18071.13301
18071.12561,18071.13301
18071.11152,18071.12562
18071.11152,18071.13301
18071.11151,18071.13301
18071.13301,18071.13303
18071.13301,18071.14308
18071.13302,18071.14308
18071.13302,18071.13303
18071.13303,18071.17035
18071.13302,18071.17035
18071.13302,18071.16791
18071.16791,18071.17035
18071.13341,18071.17035
18071.12731,18071.17035
18071.12731,18071.13341
18071.13341,18071.16792
11671.12591,18071.13341
11671.12591,18071.16792
18071.08694,18071.16792
17621.12771,18071.13341
18071.11791,18071.13341
18071.10343,18071.11791
11671.13333,11671.15571
11671.12096,11671.15571
11671.12095,11671.12096
11671.12095,11671.13333
11671.10404,11671.13332
11941.12257,11941.15581
11941.10071,11941.10073
11941.10073,11941.12873
11941.09074,11941.10073
11941.10071,11941.12873
11941.10071,11941.1691
11941.10072,11941.10073
11671.00295,11941.10073
11671.00295,11671.12652
11671.00295,11671.193
11671.12652,11671.193
11671.12652,19132.15282
19132.15282,19132.15283
11671.12651,19132.15283
11671.12651,19132.15282
11671.12651,19132.09394
19132.09394,19132.15283
11671.10404,11671.12652
11671.00295,11671.10404
11671.10405,18071.11071
18071.10343,18071.11071
18071.10343,18071.13301
18071.11153,18071.13301
18071.11153,18071.13302
18071.13301,18071.13302
18071.11153,18071.16791
18071.13302,18071.16792
18071.16791,18071.16792
18071.10343,18071.11153
18071.10343,18071.11792
18071.11072,18071.11792
18071.08311,18071.10343
18071.08311,18071.08313
18071.08311,18071.11072
18071.08311,18071.11792
18071.13301,18071.15772
18071.11153,18071.15772
11671.0976,19132.0961
11671.00132,11671.0976
11671.00132,11671.12592
11671.0976,11671.12592
11671.08138,11671.0976
11671.00132,11671.00133
11671.11145,11671.11146
11671.11144,11671.11145
11671.16161,19132.0961
11671.11144,18071.12561
18071.12561,19132.00103
11671.16301,18071.12561
11671.16301,18071.11152
18071.13301,18071.16792
18071.13302,18071.1855
18071.13301,18071.16791
18071.11791,18071.16792
11671.12591,11671.12592
11671.12592,17621.16532
17032.00351,17621.16532
17032.00351,17032.00353
17032.00352,17032.00353
17032.00352,17032.11102
17032.11102,17032.17183
17032.10261,17032.17183
17032.10261,17032.10262
17032.10262,17032.11136
17032.11136,17032.12191
10301.16292,17032.12191
10301.00392,10301.16292
10301.11045,10301.16292
10301.00392,10301.11045
10301.10181,10301.11045
10301.11044,10301.11045
10301.11044,11941.10915
11941.10914,11941.10915
11941.10192,11941.10914
11941.10192,11941.10916
11941.10916,17021.12921
17021.12921,17021.12923
17021.12923,17032.12192
17032.12191,17032.12192
17032.10261,17032.10263
17032.10263,17032.17183
17032.11101,17032.17183
17032.11101,17032.11102
17032.00351,18071.13341
18071.12732,18071.13341
18071.12731,18071.12732
11671.12591,18071.12732
11671.12591,18071.11791
18071.12562,18071.13303
18071.11151,18071.12562
11671.09409,19132.0961
11671.09409,11671.13332
11671.10404,11671.12653
11671.12653,11671.13332
11671.10042,11671.13332
11671.10042,11671.16462
11671.00202,11671.16462
11671.00201,11671.00202
11671.00202,11671.00203
11671.00202,11671.10434
11671.00202,11671.10436
11671.10434,11671.10436
11671.00202,11941.00153
11941.00153,11941.09321
11941.00152,11941.09321
11941.00152,11941.00153
11671.10436,11941.00153
11671.00202,11941.09321
11671.10436,11941.09321
11671.16461,11671.16462
11671.16461,19132.0961
11671.16161,19132.00103
18611.16321,19132.0961
18611.16321,18971.1751
18611.10021,18611.16321
18611.10021,18971.1751
17661.00472,18611.10021
18611.16321,18971.00073
18971.00073,18971.09314
18971.00072,18971.00073
18611.00363,18971.00072
18611.00363,18611.10121
18611.10121,18611.10122
18611.00121,18611.10122
18611.00121,18611.10385
18611.00121,18611.00123
18611.00123,18611.10129
18611.10129,19131.1925
18611.10129,19131.09284
19131.09284,19131.09419
19131.09419,19131.1925
19131.10416,19131.1925
19131.10414,19131.10416
19131.10414,19131.10415
18611.00123,19131.10415
19131.09418,19131.10415
19131.10415,19131.1422
19131.10415,19131.10416
18611.00123,19131.10416
19131.10416,19132.10331
19131.09418,19132.10331
19131.09418,19131.10416
19131.10416,19131.13202
19131.10415,19132.10331
18611.10121,18971.00072
18971.00073,18971.1694
18971.00072,18971.1694
18971.00073,19132.0961
18071.15767,19132.00103
19132.00103,19132.0961
11941.13322,18971.00073
11941.00484,11941.13322
11941.00486,11941.13322
11941.00484,11941.00486
11671.10053,11941.00486
11671.10053,11671.10435
11671.10053,11941.13322
11941.13322,11941.15583
11671.10053,11671.16462
11671.10053,11671.10434
11671.00201,11671.10053
11671.00202,11941.13322
11671.10052,11941.13322
11671.10052,11671.10053
11671.10052,11671.10434
11671.00202,11671.10053
11671.10434,11671.10435
11671.00202,11671.10435
11671.10435,11941.09321
11671.10435,11941.00151
11941.00151,11941.09321
11941.09321,11941.09322
11941.00151,11941.09322
11941.00151,11941.00152
11671.10436,11941.10327
11941.09321,11941.10327
11671.10435,11671.10436
11671.10435,11941.00153
11671.13332,11671.16462
11671.00295,11671.12653
11671.00295,19132.15283
19132.00142,19132.15283
19132.00142,19132.15281
19132.15281,19132.15923
19132.00141,19132.15281
19132.00141,19132.10331
19132.08432,19132.10331
19132.08432,19132.10332
19131.10414,19132.08432
18611.00123,19131.10414
18611.00123,18611.10385
18611.10122,18611.10385
18611.00121,18611.09434
18611.00122,18611.09434
18611.00121,18611.00122
18611.00121,18611.13223
18611.00122,18611.13223
18611.09434,18611.10385
18611.09434,18611.13223
18611.09434,18611.10122
18611.09434,18611.12448
18611.00121,18611.12448
18611.10122,19132.1401
18071.16692,19132.1401
18071.16692,19132.00101
19132.00101,19132.00103
11671.11144,19132.0961
18071.10102,18071.12561
18071.12561,19132.10442
19132.0961,19132.10442
15501.11278,18071.12561
15501.11278,15501.12272
15501.09224,15501.12272
15501.09214,15501.09224
15501.09214,15501.09584
15501.09584,15501.11222
15501.09214,15501.11222
15501.09214,15501.10448
15501.10448,15501.11222
10631.10381,15501.09214
15501.09224,15501.09584
10631.10381,15501.09224
10631.10381,10631.10383
10631.10381,10631.17001
10631.17001,15501.11222
15501.10448,15501.1122
15501.10591,15501.1122
10631.10381,15501.10591
10631.10381,15501.1122
5188.42121,10631.10381
5188.42121,5188.48291
5188.40331,5188.40863
5188.40861,5188.42163
5188.60241,5188.60242
5188.42163,5188.48421
5188.42161,5188.48421
5187.43632,5188.40423
5187.43651,5188.40423
5187.40463,5187.43653
5187.40461,5187.43062
5187.40431,5187.40433
5187.40433,5187.41782
5187.41782,5187.41783
5187.41783,5187.44272
5187.40441,5187.44272
5187.40441,5187.40443
5187.40443,5187.46801
5187.46801,5187.46832
5187.46832,5187.46833
5187.46833,5190.40152
5190.40151,5190.40152
5190.40151,5190.40153
5188.40332,5190.40153
5182.46462,5182.46463
5182.41123,5182.42433
5187.40381,5187.40382
5187.40373,5187.40381
5187.40371,5187.40373
5187.40373,5187.43093
5187.40373,5192.35681
5192.35681,5192.35683
5192.35682,5192.35683
5192.35682,5192.44213
5192.44212,5192.44213
5182.42742,5182.60922
5182.42742,5182.43661
5182.60902,5182.61211
5182.60901,5182.60902
5188.42152,5188.60133
5188.46061,5188.46062
5188.40861,5188.43582
5188.43582,5188.43583
5188.43583,5188.46141
5188.42173,5188.43583
5182.43862,5188.42173
5182.43862,5182.43863
5182.43862,5188.43583
5188.46023,5188.46141
5188.42173,5188.46141
5182.46232,5188.42173
5182.42112,5188.42173
5188.40331,5188.43032
5188.42222,5188.48541
5188.48541,5189.42351
5188.42222,5189.42351
5187.40543,5188.42222
5187.40543,5188.48541
5187.40543,5187.60883
5187.40543,32115.25051
32115.25051,32115.28172
32115.28172,32115.28917
32115.25051,32115.28917
32108.15682,32115.28917
32108.15682,52241.15833
29301.14511,32115.28917
29301.14122,29301.15743
29301.15743,29301.15872
29301.14122,29301.14221
29301.14352,29301.15743
29301.15741,29301.15743
29301.14221,29301.14352
29301.14352,29301.14483
29301.14351,29301.14352
29301.14351,29301.15052
29301.15052,29301.15393
29301.15393,29301.15461
29301.14363,29301.15461
29301.14363,29301.15393
29301.14362,29301.15863
29301.15153,29301.15863
29301.14252,29301.15153
29301.14252,29301.15892
29301.15891,29301.15892
29301.15891,29301.15893
29301.15893,29302.14173
29302.14173,29302.15712
29302.15711,29302.15712
29302.14102,29302.15711
29302.14101,29302.14102
29302.14101,29302.15402
29302.14093,29302.15402
29302.14093,29302.15722
29302.15721,29302.15722
29302.14052,29302.15721
29302.14051,29302.14052
29302.14051,29302.14063
29302.14063,29302.15901
29302.14062,29302.15901
29302.14061,29302.14062
29302.14061,29302.15172
29302.15172,29302.24303
29302.24302,29302.24303
29302.14071,29302.24302
29302.14071,29302.14072
29302.14072,29302.14073
29302.14072,29302.15121
29302.14191,29302.15121
29302.14191,29302.14192
29301.14201,29302.14192
29301.14201,29301.14202
29301.14202,29301.14211
29301.14211,29301.14213
29301.14213,29301.14381
29301.14382,29301.14383
29301.14382,29301.15303
29301.15031,29301.15302
29301.15031,29301.15033
29301.15033,29301.15302
29301.15033,29301.15643
29301.15031,29301.24273
29301.14383,29301.15644
29301.14242,29301.14383
29301.14371,29301.15142
29301.15142,29301.15152
29301.14371,29301.15152
29301.14373,29301.15861
29301.14361,29301.15863
29301.14252,29301.14361
29301.14251,29301.14252
29301.14251,29301.15892
29301.15891,29302.14173
29302.15402,29302.15722
29302.14062,29302.14063
29302.12582,29302.14063
29302.12582,29302.15173
29302.12582,29302.12583
29302.12583,46902.12562
46902.12562,46902.12563
46902.12563,46902.13552
46902.12562,46902.13552
29302.14061,29302.14063
29302.14061,29302.24303
29302.14062,46902.13552
29302.12581,29302.12583
29302.12581,46902.12702
46902.12701,46902.12702
29302.12583,29302.15173
29302.12582,29302.14061
29302.12551,29302.12583
29302.12551,46902.12562
46902.12563,46902.12703
46902.12563,46902.13211
46902.13211,46902.13213
46902.13212,46902.13213
29302.12553,46902.13212
29302.12552,29302.12553
29302.12552,29302.14051
29302.15402,29302.25021
29302.14173,29302.25021
29302.14172,29302.14173
29301.15891,29302.14172
29301.14253,29301.15891
29301.14253,29301.15892
29301.14251,29301.14253
29301.14252,29301.15143
29301.15143,29301.15153
29301.15153,29301.15391
29301.14351,29301.15393
29301.15743,29301.15831
29301.14483,29301.15831
29301.14122,29301.14352
29301.14353,29301.15462
5188.48541,29301.14352
5188.42131,5188.48231
5188.40793,5188.42223
5182.41193,5187.43042
5182.41123,5188.40793
48081.41212,48081.49271
32138.60071,32138.64102
32136.20551,32136.52552
32136.52182,32136.52552
32136.23181,32136.23313
32138.23062,32138.62413
32138.60072,32138.62901
31801.62601,31801.63043
31801.61947,31801.62601
18401.60531,18401.62873
18401.60542,18401.62873
48081.41212,48081.47253
5192.44072,5192.46103
5182.44573,5192.42442
5182.43861,5188.43032
5187.40402,5188.40352
5188.40812,5188.48161
5188.42161,5188.48161
5188.40761,5188.61573
5188.40352,5188.61573
5187.41851,5188.44151
5187.40592,5188.44151
5187.40592,5187.40593
5187.40593,5187.41882
5187.40432,5187.41882
5190.46621,5190.46622
5190.40212,5190.46621
5190.40211,5190.40212
5190.40211,27486.14172
27486.14172,27486.14173
27486.14162,27486.14173
27486.14162,27486.14171
27486.14171,27486.14292
27486.14291,27486.14292
27486.14291,27486.14293
27486.14152,27486.14293
27486.14152,27486.14153
27486.14153,27486.14281
27486.14281,27486.14283
27486.14143,27486.14283
27486.14132,27486.14143
27486.14132,27486.14133
27486.14133,27486.14272
27486.14271,27486.14272
27486.14271,27486.15372
27486.15372,27486.15373
27486.15373,27486.15561
27486.15382,27486.15561
27486.15381,27486.15382
27486.15381,27486.15522
27486.15491,27486.15522
27486.15491,27486.15523
27486.15521,27486.15523
27486.15512,27486.15521
27486.15512,27486.15513
27486.15202,27486.15513
27486.15202,27486.15203
27486.15203,27486.15513
27486.15513,27486.15602
27486.15432,27486.15602
27486.15432,27486.15582
27486.15582,27486.15583
27486.15542,27486.15583
27486.15433,27486.15542
27486.15003,27486.15542
100.11558,27486.15003
100.11557,100.11558
100.11558,100.11559
100.10817,100.11559
100.10818,100.11559
100.10818,100.11128
100.11128,100.11129
100.11127,100.11129
100.11127,100.50557
100.50557,100.50559
100.50559,100.50727
100.50559,100.50729
100.50428,100.50729
100.50427,100.50428
100.50427,100.50486
100.50417,100.50427
100.50417,100.50636
100.50636,5188.60292
5187.41682,5187.41693
5188.40352,5188.48051
5187.60882,5194.42122
5187.40543,5194.48541
5189.42351,5194.48541
5189.42351,5194.42222
5187.40543,5194.42222
5187.60883,5194.48541
5189.42351,5189.42383
5189.42383,5194.48541
5187.40543,5194.42123
5189.42351,5189.45231
5187.40543,5189.42351
5194.42123,5194.42222
5189.42383,5194.42222
5187.60883,5189.42351
5189.42351,5194.42123
5187.40543,5189.45231
5189.45231,5194.42221
5189.42383,5194.42221
5189.42383,5194.42123
5189.42351,32115.26193
32111.29643,32115.26193
32111.27853,32111.29643
32111.27853,32115.28172
32115.26193,32115.28172
32111.27853,32115.26193
32111.27853,52208.15962
52208.15962,52208.17202
32115.28172,52208.17202
32111.29643,32115.28172
32111.29643,32115.26181
32115.25053,32115.26183
32115.25053,32115.26171
32115.26152,32115.26171
32115.25011,32115.26982
32115.26981,32115.26982
32115.26982,32115.29473
32115.29472,32115.29473
32115.26967,32115.29473
32115.26967,32115.26968
32115.26968,32115.26969
32115.26967,32115.26969
32115.26967,32123.26161
32123.26161,32123.26163
32123.25622,32123.26163
32123.25622,32123.25623
32123.25623,32123.26163
32123.26163,52238.15662
52238.11382,52238.13292
52238.10922,52238.13451
52238.10921,52238.10922
52238.10921,52238.13491
32103.11061,52238.13491
32103.11061,32103.11062
32103.11062,52238.10853
32103.10812,52238.10853
52238.10853,52238.13491
32103.10812,32103.11062
32103.10812,32103.11061
32103.12477,32103.13192
32103.12477,52238.15392
52238.15391,52238.15392
52238.11381,52238.15041
52238.11381,52238.15391
32144.17362,52238.15391
32144.15371,32144.17362
32144.15371,32144.15422
32144.15371,32144.15423
32144.15423,32144.17362
32144.15423,32144.17361
32144.17361,32144.19181
32144.19181,32144.19183
32144.17363,32144.19183
32144.17519,32144.19181
32144.17361,32144.17519
32144.17361,32144.17362
32144.17362,52238.18242
32103.13193,52238.10851
32103.13402,32103.13423
32103.10672,52243.14083
52243.13461,52243.14083
32103.13422,52243.13461
5194.42221,32103.13422
5194.42221,5194.42222
5194.42121,5194.42123
5188.42132,5194.42221
5194.42123,5194.48231
5188.61571,5194.42223
5187.43781,5188.44152
5188.40342,5194.44141
5187.41672,5188.44152
5188.40762,5188.61573
5188.42131,5194.42123
5188.40482,5194.42122
5188.46172,5194.42122
5194.42122,12217.12763
12217.12763,12217.41363
12217.11461,12217.41363
12217.11461,12217.12763
12217.11463,12217.12763
12217.11461,12217.11463
12217.12762,12217.12763
12217.11461,12217.12762
12217.12762,12217.41363
12217.11463,12217.41363
12217.11462,12217.11463
12217.11461,12217.11462
12217.12763,12217.13062
12217.13062,12217.41363
12217.41363,37121.10753
37121.10752,37121.10753
12217.41363,37121.10752
12217.11461,37121.10752
12217.12763,37121.10752
12217.11461,12217.41362
12216.04461,12217.11461
12216.04461,12216.04462
12216.03563,12216.04462
12216.03561,12216.03563
12216.03561,12216.03562
12216.03562,12234.16163
12234.16162,12234.16163
12234.03063,12234.16162
12234.03062,12234.03063
12234.03062,12234.17663
12234.17662,12234.17663
12234.16261,12234.17662
12234.16261,12234.16263
12234.06362,12234.16263
12234.06362,12234.16261
12234.16261,12234.16262
12234.06261,12234.16262
12234.06261,12234.06262
12234.06262,12234.16262
12200.01963,12234.16262
12200.01963,12234.33161
12234.23161,12234.33161
12234.23161,12234.23162
12200.02163,12234.23162
12200.01962,12200.02163
12234.17462,12234.23162
12200.02163,12234.17462
12200.02163,12234.33161
12200.01962,12234.33161
12200.01962,12200.16062
12200.02163,12200.16062
12200.01962,12200.16063
12200.02163,12200.16063
12200.60263,12234.33161
12200.60263,12233.09861
12233.09661,12233.09861
12200.60263,12233.09661
12200.02163,12200.60263
12233.13461,12234.33161
12200.01962,12233.13461
12200.16062,12233.05561
12200.01962,12233.05561
12200.01962,12232.01761
12232.01761,12233.09861
12232.01761,12233.13461
12200.02163,12233.13461
12232.01761,12234.33161
12233.09661,12234.33161
12200.01962,12233.09661
5194.48531,12234.33161
5194.42122,5194.48531
5188.40823,5194.42223
5188.40773,5188.40823
5188.48722,5194.46361
5188.40802,5188.42171
5188.40762,5188.43581
5188.43581,5188.48722
5188.40762,5188.48722
5188.46021,5188.48722
5188.43581,5188.46021
5188.42163,5188.42171
5188.40802,5194.46361
5188.42163,5194.46361
5188.40802,5194.42301
5188.40802,5188.43582
5188.42163,5188.46021
5188.40341,5188.48722
5188.48722,5194.42301
5188.40331,5188.40782
5188.40312,5188.40863
5188.40312,5188.40763
5188.40312,5188.40782
5188.40312,5188.40861
5188.40863,5188.43642
5188.40861,5188.43642
5188.40811,5193.60293
5188.43033,5193.40872
5188.40781,5194.42223
5188.42132,5194.48091
5194.42121,5194.48531
5187.40543,5194.42121
5187.40543,5194.48531
5187.40543,46902.12441
46902.12322,46902.12441
46902.12322,46902.13572
46902.12441,46902.13572
46902.12441,46902.12443
46902.12442,46902.12443
46902.12442,46902.12461
46902.12461,46902.12462
46902.12462,46902.13213
29302.14101,29302.14173
29301.14361,29301.15391
29301.14351,29301.15461
29301.15741,29301.15742
29301.14481,29301.15742
29301.14481,29301.15613
29301.15611,29301.15613
29301.15611,29301.15853
29301.15851,29301.15853
29301.14932,29301.15851
29301.14441,29301.14442
29301.14442,29301.15291
29301.15291,29301.15293
29301.15292,29301.15293
29301.15291,29301.15292
29301.14591,29301.15292
29301.14591,29301.14592
29301.14592,29301.14593
29301.14593,29301.14603
29301.14593,29301.15981
29301.14603,29301.15981
29301.14592,29301.14603
29301.15981,29301.15983
29301.15052,29301.15983
29301.15052,29301.15612
29301.15612,29301.15983
29301.15081,29301.15983
29301.15983,29301.15991
29301.14611,29301.15991
29301.14611,29301.15983
29301.14613,29301.15983
29301.14613,29301.15991
29301.15842,29301.15983
29301.15841,29301.15842
29301.15841,29301.15843
29301.15392,29301.15843
29301.15392,29301.15393
29301.14483,29301.15462
29301.15462,29301.15743
29301.15461,29301.15743
29301.15462,29301.15833
29301.15613,29301.15833
29301.15613,46901.17222
29301.14511,46901.17222
29301.14351,29302.15772
29302.15771,29302.15772
29301.15052,29302.15771
29301.15052,29301.15413
29301.15053,29301.15413
29301.15051,29301.15053
29301.14263,29301.15053
29301.14263,29302.15541
29302.15092,29302.15541
29302.15092,29302.15093
29302.14163,29302.15093
29302.14161,29302.14163
29302.14161,29302.25022
29302.14103,29302.25022
29302.14093,29302.14103
46902.12462,46902.12463
46902.12442,46902.12463
46902.12312,46902.12441
46902.12312,46902.12322
46902.12322,46902.12323
46902.12323,46902.13572
46902.12312,46902.13572
5194.43661,46902.13572
5194.42122,5194.43661
5188.61573,5193.40352
5193.40331,5193.40353
5188.44152,5193.40331
5188.40803,5193.40332
5188.60242,5188.60243
5188.42171,5188.60243
5188.42171,5188.42173
5188.42173,5193.46143
5193.46142,5193.46143
5188.42173,5193.46142
5188.42173,5192.43792
5192.43792,5194.43851
5194.43851,5194.46182
5194.46182,5194.46183
5194.40901,5194.46183
5194.40901,5194.40902
5194.40902,5194.46183
5194.40902,5194.43853
5188.44152,5194.40902
5188.40862,5194.48472
5194.48471,5194.48472
5188.40861,5188.42161
5188.42161,5194.44141
5188.44152,5193.43781
5188.44152,5193.40332
5188.44152,5193.40353
5188.40312,5193.40353
5188.40811,5193.43781
5188.40763,5193.43781
5188.40473,5193.40332
5188.44152,5193.40342
5187.43042,5192.46461
5192.43883,5192.46461
5192.41123,5192.43883
5187.41693,5192.41123
5192.41193,5192.43883
5187.43613,5192.41193
5187.43613,5192.41123
5187.40382,5193.43023
5187.43613,5192.43883
5187.40382,5192.43883
5187.40382,5192.41123
5187.41693,5192.43883
5187.41693,5192.46461
5187.43092,5192.41123
5192.41123,5192.42431
5192.42431,5192.46461
5192.41123,5192.46461
5187.43042,5192.42431
5187.43042,5192.41123
5187.41693,5192.42431
5187.41672,5192.41123
5187.43613,5192.42431
5192.42431,5192.43883
5192.41123,5192.41193
5192.41123,5192.42433
5192.42433,5192.44572
5192.44572,5192.45651
5192.42432,5192.45651
5192.41123,5192.46463
5188.40783,5193.40342
5188.40813,5193.48432
5188.40813,5193.48431
5188.40811,5193.43032
5188.44152,5193.40351
5188.44152,5193.40311
5187.41802,5193.40311
5188.40813,5193.40802
5188.40763,5193.40801
5188.40781,5188.40793
5188.40813,5193.42161
5193.42161,5193.42163
5193.42163,5193.60241
5193.40802,5193.42161
5188.48421,5193.42161
5188.48421,5193.42163
5193.60241,5193.60242
5193.60242,5193.60243
5193.46021,5193.60243
5193.42171,5193.60243
5188.40852,5188.48311
5188.40821,5194.42223
5194.42151,5194.42223
5188.40821,5194.42151
5188.40851,5188.40853
5188.40832,5194.42223
5188.40821,5194.60101
5188.40821,5188.40851
5188.40832,5188.48311
5193.43782,5193.46132
5193.43781,5193.43782
5193.40891,5193.43781
5188.44152,5193.40312
5188.40782,5193.43781
5187.40322,5193.43032
5187.43042,5192.43883
5187.41672,5192.42431
5187.43092,5187.43093
5187.40372,5187.43093
5187.40372,5187.40373
5187.40382,5192.42431
5192.42431,5193.40332
5188.48321,5193.48732
5188.40821,5188.42253
5193.40342,5193.40783
5188.40861,5193.40763
5188.40861,5193.40791
5193.40342,5193.42161
5193.40352,5193.43781
5193.40342,5193.43781
5188.40863,5193.40793
5193.40332,5193.40793
5188.44152,5193.40811
5193.40803,5193.40811
5193.40793,5193.42171
5188.40841,5193.40762
5188.46172,5194.48511
5187.40543,5188.40482
5188.40482,5194.48511
5187.40543,5194.48511
5188.46172,5194.42121
5188.46172,11228.40072
11228.12453,11228.41302
11228.41302,11234.64771
5193.46172,11234.64771
5187.60012,5193.46172
5187.60012,5194.42222
5193.46172,5194.42122
5193.46172,5194.42121
5193.60841,5193.61571
5193.40331,5193.40351
5187.41802,5193.40863
5193.40811,5193.44152
5193.40353,5193.40811
5193.40863,5193.44152
5193.40822,5193.48311
5193.40832,5193.61571
5193.40351,5193.48732
5193.43022,5193.60292
5193.40342,5193.43022
5193.40342,5193.46132
5193.43022,5193.46132
5193.40761,5193.40762
5187.40322,5193.40811
5187.41683,5192.41123
5187.41683,5192.42431
5187.43612,5187.43613
5187.43092,5192.41121
5192.41121,5192.43103
5192.43102,5192.43103
5192.43101,5192.43102
5192.43101,5193.43023
5193.40402,5193.46231
5193.40871,5193.40891
5119.40342,5123.40353
5119.40782,5123.42253
5123.40852,5133.60251
5123.40821,5133.60251
48017.46101,48017.46103
18403.64131,18403.64253
32138.60122,32138.6034
52208.15439,52208.15703
32147.19262,52208.15439
32108.15628,32108.15982
32108.15982,32115.25011
32115.25011,32115.26153
32115.25033,32115.26152
32115.25032,32115.25033
32106.27611,32123.29572
32102.13029,32106.26909
32102.10063,32102.14352
32102.14352,52243.10692
32108.15532,52243.10692
32108.15531,32108.15532
32108.15532,32108.17379
32108.15533,32108.17379
32108.15533,32108.31731
32108.15532,32108.15533
32108.15533,32108.31732
32108.31731,32108.31732
32108.15533,32108.19161
32108.19161,32108.19162
32108.19162,32108.19163
32107.19111,32108.19163
32107.15181,32107.19111
32107.15181,32108.17402
32107.15181,32107.15183
32107.15183,32108.17402
32108.17402,32108.19163
32107.15181,32108.19163
32107.15183,32107.19111
32107.15183,32108.19163
32107.15181,32108.17379
32107.15173,32108.15532
32107.15142,32107.15173
32107.15142,32107.15182
32107.15142,32146.18071
32146.18071,52243.14338
52243.14112,52243.14338
52243.14337,52243.14338
52243.11103,52243.14337
52243.11101,52243.12462
32103.14231,52243.15091
32103.13482,52243.15091
32103.13482,32103.13483
32103.13483,32103.14232
32103.14232,52243.15091
32103.13483,52243.15091
32103.13483,32103.14233
32103.13483,52243.15093
32103.11062,32103.13402
32103.11043,32103.11062
32103.11043,32103.13402
32103.13402,32103.14231
32103.10683,32103.14941
32103.14943,52243.13621
32146.10602,52243.13621
32146.13411,32146.13413
32146.10831,32146.10833
32146.10831,52243.10653
32108.15541,52243.12418
32108.15541,32108.18182
32108.18182,32108.18183
32108.17617,32108.18183
32108.15532,32108.17617
32108.15531,32108.17379
32108.15531,32108.15533
32107.15182,32108.15532
32103.13102,32107.15182
32103.10673,52243.13461
32103.10672,32108.31732
32108.17379,32108.31732
32108.15532,32108.31732
32108.17379,32108.31731
32108.15531,32108.31731
32108.15532,52229.15103
32146.18072,52229.15103
32103.17011,32146.18072
32103.13101,32113.48252
32113.26322,32113.48252
32113.26322,32113.26323
32113.25722,32113.26322
32113.25722,32113.48252
32113.25721,32113.25722
32113.25721,32113.26323
32113.25722,32113.26323
32108.15533,32113.25721
32108.15531,32108.19161
32108.15532,32108.19161
32108.18181,32108.18182
32108.15541,32108.18701
32108.15541,32113.48252
32113.26323,32113.48252
32113.25721,32113.48252
32113.25722,32113.28863
32113.26323,32113.28863
32113.25722,32121.24082
32121.24082,32121.28801
32121.28801,32121.28802
32121.26061,32121.28802
32121.26061,32121.27793
32121.27591,32121.27793
32121.27591,32121.27592
32121.29042,32121.29043
32121.29041,32121.29042
32121.28321,32121.29041
32121.29041,32121.29043
32121.27503,32121.27592
32121.26062,32121.27591
32121.26061,32121.26062
32121.26061,32121.28801
32113.48252,32113.48253
32113.25102,32113.48253
32113.25102,32113.25103
32113.25103,32113.28521
32113.25092,32113.28521
32113.25091,32113.25092
32113.25091,32113.27531
32113.25082,32113.27531
32113.25081,32113.25082
32113.25081,52206.28242
52206.28241,52206.28242
32115.25071,52206.28241
32113.26203,32115.25062
32108.15508,32115.25011
32108.15832,32108.15983
32108.15983,32108.19242
32108.19242,32108.19243
32108.19241,32108.19243
32108.18232,32108.19241
32108.15561,32108.19241
32108.15561,32108.17607
32108.17607,32108.17609
32108.17322,32108.17607
32108.15572,32108.15573
32108.15541,32108.15573
32108.15533,32108.17619
32108.17379,32108.17619
32108.17619,32108.31732
32108.15532,32108.17619
32108.15202,32108.19163
32108.17619,32108.19163
32108.17619,32108.19162
32108.17401,32108.19163
32108.17401,32108.19162
32108.19163,32144.19183
32107.16111,32108.19163
32108.17618,32108.19163
32107.16111,32108.19162
32107.16111,32144.19183
32108.19162,32144.19183
32108.17379,32108.19163
32107.15182,32108.17379
32107.15182,32109.13122
32109.13122,32109.13392
32109.10753,32109.13122
32109.10421,32109.13122
32109.10421,32109.10661
32109.10661,32109.12389
32109.10752,32109.12389
32109.10753,32109.14272
32103.1521,32109.14272
32103.15391,32103.15392
32103.13192,32103.15392
32103.10673,32103.1521
32103.13101,32108.15541
32108.15541,32108.18183
32108.17617,32108.17619
32107.15182,52229.15122
52229.15111,52229.18098
52229.17091,52229.17092
52229.1513,52229.17091
32144.19183,52229.1513
32144.19183,52229.15388
52229.15388,52229.18098
32144.18363,52229.18098
52229.15389,52229.18098
52229.15388,52229.15389
32144.18363,52229.15388
32144.19183,52229.17092
52229.1513,52229.17092
52229.15112,52229.17092
52229.15112,52229.18098
52229.15111,52229.18099
52229.15123,52229.18099
32108.15532,52229.15122
32108.19161,32108.31732
32108.19161,32108.19163
32108.17401,32108.17402
32108.15202,32108.18703
32108.18703,32108.19163
32108.15202,32108.15553
32108.15553,32108.17401
32108.17401,32108.17617
32108.17617,32108.17618
32108.17618,32108.19162
32108.17618,32108.17619
32108.15543,32108.17618
32108.17618,32108.19161
32108.19161,32108.31731
32108.15531,32108.31732
32108.19373,32108.31731
32108.19373,32108.31732
32108.15531,32108.19373
32108.15532,32108.31731
32108.15533,32173.31292
