cellId,lat,lon
32146.14902,40.76615,-73.99415
32146.14903,40.76507,-73.99549
32146.1501,40.76904,-73.98687
32146.16051,40.77667,-73.9831
32146.16052,40.77422,-73.98192
32146.16053,40.77469,-73.98496
32146.17031,40.7715,-73.98309
32146.17032,40.76932,-73.98447
32146.17033,40.76982,-73.98445
32146.17198,40.77172,-73.97814
32146.17199,40.7724,-73.98123
32146.18071,40.77597,-73.9824
32146.18072,40.7728,-73.98232
32146.18073,40.77509,-73.9824
32146.18091,40.77057,-73.98751
32146.18092,40.76846,-73.98558
32146.18093,40.76892,-73.98834
32146.2238,40.76488,-74.0221
32146.2239,40.76248,-74.00764
32146.2911,40.76708,-74.02435
32147.15407,40.83383,-73.90742
32147.15408,40.83118,-73.91054
32147.15409,40.83425,-73.91163
32147.15417,40.84255,-73.89991
32147.15419,40.83989,-73.90216
32147.15479,40.82557,-73.88533
32147.15537,40.83221,-73.90842
32147.15538,40.82751,-73.90215
32147.15547,40.82394,-73.87368
32147.15548,40.82397,-73.87366
32147.15549,40.82314,-73.881
32147.15567,40.83338,-73.88148
32147.15568,40.82893,-73.88494
32147.15597,40.84481,-73.90655
32147.15599,40.84483,-73.90908
32147.15723,40.83438,-73.90406
32147.15732,40.83337,-73.88154
32147.15931,40.83778,-73.87948
32147.15932,40.83723,-73.88169
32147.15933,40.83996,-73.88594
32147.15991,40.83625,-73.87187
32147.15992,40.83519,-73.86795
32147.15993,40.83598,-73.87423
32147.19101,40.84414,-73.9008
32147.19102,40.84351,-73.90203
32147.19103,40.84473,-73.90429
32147.19262,40.82465,-73.87239
32147.23082,40.83974,-73.86914
32147.23083,40.83791,-73.87379
32159.30181,40.65002,-74.28737
32159.30183,40.64481,-74.28939
32159.30221,40.5749,-74.32825
32159.30242,40.72248,-74.23052
32159.31302,40.61098,-74.28665
32159.31433,40.65627,-74.28896
32159.31701,40.68176,-74.27682
32159.31702,40.67598,-74.27928
32159.31721,40.71576,-74.21196
32159.31723,40.7155,-74.21749
32159.31961,40.63045,-74.29983
32159.31962,40.6144,-74.31241
32159.32051,40.63464,-74.29672
32159.32052,40.62689,-74.30435
32159.32061,40.69534,-74.2606
32159.32063,40.69167,-74.268
32159.32101,40.59217,-74.29334
32159.32102,40.58519,-74.29808
32159.32103,40.58325,-74.30599
32159.32301,40.56874,-74.32855
32159.32302,40.56266,-74.33035
32159.32303,40.56205,-74.33712
32159.33621,40.66938,-74.28243
32159.33622,40.65981,-74.2868
32159.33821,40.70311,-74.24729
32159.33823,40.69753,-74.25539
32159.34161,40.71166,-74.22585
32159.34162,40.70984,-74.22695
32159.34163,40.7076,-74.23678
32159.34171,40.70774,-74.23956
32159.34172,40.7063,-74.23753
32159.34173,40.7051,-74.24742
32159.34351,40.72155,-74.2326
32159.34353,40.71621,-74.23949
32159.35692,40.70807,-74.25918
32159.35693,40.71296,-74.27546
32160.31631,40.8958,-74.24984
32160.31633,40.89156,-74.25957
32160.33418,40.89767,-74.23768
32160.33419,40.89753,-74.24719
32160.35261,40.87034,-74.30929
32160.35263,40.864,-74.33373
32160.35273,40.96183,-74.30163
32160.35382,40.89068,-74.27385
32160.35383,40.8932,-74.29112
32160.35441,40.88394,-74.28837
32160.35442,40.87704,-74.28889
32160.35443,40.87692,-74.299
32160.35462,40.85947,-74.34539
32160.35561,40.94333,-74.34738
32160.37103,40.93537,-74.34647
32160.37111,40.93355,-74.3537
32160.37113,40.91324,-74.37913
32160.37661,40.88609,-74.3181
32160.37662,40.87525,-74.32821
32160.39111,40.85954,-74.35756
32160.39112,40.85248,-74.35496
32161.30221,40.57568,-74.32729
32161.30222,40.567,-74.32483
32161.30223,40.57277,-74.33631
32161.31461,40.5729,-74.34167
32161.31463,40.57088,-74.35701
32161.31981,40.60357,-74.31581
32161.31982,40.5971,-74.31915
32161.31983,40.59759,-74.32142
32161.32301,40.56784,-74.32912
32161.32302,40.56193,-74.32865
32161.32303,40.56249,-74.33572
32161.36142,40.59868,-74.36737
32161.36192,40.60064,-74.34553
32161.36193,40.59645,-74.36038
32161.36311,40.5815,-74.37084
32163.45023,40.46382,-74.41469
32163.45091,40.45143,-74.42229
32163.45092,40.42777,-74.42246
32163.45093,40.43873,-74.43029
32163.46231,40.48595,-74.47537
32163.46232,40.47421,-74.46403
32163.46233,40.47482,-74.49003
32163.46571,40.45492,-74.37994
32163.46573,40.45454,-74.40531
32163.47511,40.29794,-74.29967
32163.47512,40.27979,-74.29816
32164.45371,40.21317,-74.27777
32164.45373,40.2234,-74.31607
32164.45721,40.17835,-74.40261
32164.45723,40.15983,-74.43375
32164.45732,40.17016,-74.45169
32164.45733,40.17455,-74.49466
32164.45741,40.17604,-74.51347
32164.45743,40.17795,-74.54376
32164.45901,40.22087,-74.34291
32164.45903,40.2045,-74.3691
32165.22064,40.90057,-73.93848
32165.30421,40.87307,-73.99691
32165.30422,40.86731,-74.00214
32165.30423,40.86181,-74.0117
32165.30431,40.88967,-73.94416
32165.30432,40.88443,-73.9468
32165.30447,40.88051,-73.94553
32165.30448,40.87132,-73.94343
32165.30449,40.88029,-73.95342
32165.30471,40.93542,-73.92524
32165.30472,40.91644,-73.93169
32165.30473,40.9268,-73.94786
32165.30501,40.93511,-74.07132
32165.30502,40.92731,-74.07171
32165.30561,40.97038,-74.06709
32165.30562,40.95822,-74.06605
32165.30672,40.89136,-73.96969
32165.30673,40.94373,-73.95134
32165.31033,40.86474,-73.97565
32165.31061,40.84775,-74.01695
32165.31251,40.85299,-73.97167
32165.31451,40.98937,-73.91253
32165.31453,40.97572,-73.91394
32165.31501,40.96616,-73.91618
32165.31502,40.94984,-73.9223
32165.32202,40.87283,-73.98067
32165.32203,40.87434,-73.98842
32165.32241,40.95967,-74.06776
32165.32242,40.94391,-74.06934
32165.324,41.01128,-74.06911
32165.34041,40.85802,-73.9731
32165.34042,40.85423,-73.96597
32165.34043,40.85647,-73.97209
32165.35351,40.98385,-74.06163
32165.35352,40.97889,-74.07014
32165.35353,40.9918,-74.07238
32166.30681,41.04645,-73.94668
32166.30682,41.02863,-73.93881
32166.30683,41.03785,-73.94998
32166.30691,41.06677,-73.89849
32166.30712,41.03866,-73.95247
32166.30713,41.04512,-73.95915
32166.30721,41.05389,-73.97679
32166.30731,41.05248,-74.06485
32166.30732,41.03513,-74.07059
32166.31621,41.07226,-73.97822
32166.31622,41.05142,-73.96253
32166.31623,41.05669,-73.97059
32166.32271,41.08268,-74.04654
32166.32272,41.06826,-74.05369
32166.32273,41.06791,-74.05606
32166.35131,41.0285,-74.19973
32166.35182,41.06918,-74.14116
32166.37061,41.07191,-74.17404
32166.37063,41.04154,-74.19156
32167.35007,40.7208,-74.52865
32167.35009,40.69975,-74.55882
32167.35412,40.81647,-74.40314
32167.35413,40.8216,-74.41648
32167.35431,40.83336,-74.33286
32167.35432,40.8335,-74.34644
32167.35433,40.84391,-74.34593
32167.35521,40.83803,-74.43797
32167.35522,40.82682,-74.42525
32167.35523,40.82618,-74.44106
32167.35571,40.83132,-74.38562
32167.35572,40.8086,-74.37762
32167.35573,40.81315,-74.3901
32167.35611,40.80226,-74.41051
32167.35612,40.78886,-74.42142
32167.35632,40.79992,-74.28206
32167.35633,40.80255,-74.30551
32167.35701,40.77524,-74.3466
32167.35702,40.76093,-74.34497
32167.35703,40.7763,-74.36388
32167.35711,40.77907,-74.27703
32167.35712,40.77075,-74.27464
32167.35713,40.76164,-74.28973
32167.37441,40.8256,-74.32332
32167.37443,40.81787,-74.3325
32167.37672,40.72757,-74.54083
32167.37681,40.78081,-74.41499
32167.37821,40.79193,-74.38162
32167.37822,40.75265,-74.33834
32167.37823,40.7886,-74.4255
32167.37963,40.81171,-74.25816
32167.38121,40.80311,-74.36038
32167.38123,40.79201,-74.37863
32167.38471,40.79758,-74.25316
32167.38473,40.79779,-74.27008
32167.38491,40.79834,-74.34003
32167.38492,40.78954,-74.34507
32167.38493,40.8008,-74.35902
32167.41242,40.77969,-74.51203
32168.30413,40.8722,-74.11298
32168.30421,40.87293,-73.99719
32168.30422,40.86805,-74.002
32168.30423,40.86107,-74.01259
32168.30842,40.85452,-74.04415
32168.31031,40.86932,-73.97371
32168.31032,40.86648,-73.97339
32168.31033,40.8642,-73.97549
32168.31061,40.84699,-74.01747
32168.31251,40.85163,-73.97229
32168.31252,40.84766,-73.97113
32168.31253,40.84971,-73.98141
32168.31481,40.91722,-74.07248
32168.31483,40.91404,-74.088
32168.32181,40.87114,-74.05744
32168.32182,40.8676,-74.06392
32168.32183,40.87943,-74.06539
32168.32191,40.86779,-73.96022
32168.32192,40.86045,-73.96374
32168.32193,40.85985,-73.96708
32168.32202,40.87337,-73.97993
32168.32203,40.87449,-73.98827
32168.32211,40.89783,-74.07636
32168.32212,40.89054,-74.07267
32168.32213,40.89684,-74.08145
32168.32231,40.9245,-74.08785
32168.32232,40.91841,-74.08579
32168.33443,40.83884,-73.98361
32168.34022,40.86711,-74.0323
32168.34023,40.86718,-74.03902
32168.34041,40.85773,-73.97327
32168.34042,40.85445,-73.96653
32168.34043,40.85641,-73.97226
32168.34051,40.84343,-73.99452
32168.34052,40.83668,-73.99908
32168.34053,40.8432,-74.00805
32168.34131,40.90618,-74.10041
32168.34132,40.89722,-74.101
32168.34133,40.90278,-74.11376
32168.34331,40.92136,-74.07015
32168.34333,40.92235,-74.07449
32169.30321,40.74426,-74.10298
32169.30322,40.73314,-74.11347
32169.30323,40.74514,-74.11832
32169.30391,40.78946,-74.12088
32169.30921,40.73035,-74.12698
32169.30922,40.72076,-74.13504
32169.30991,40.7961,-74.05747
32169.30992,40.79059,-74.05439
32169.30993,40.79173,-74.05948
32169.31292,40.81875,-73.97739
32169.31361,40.78092,-74.03212
32169.31362,40.77321,-74.0346
32169.31363,40.77387,-74.0392
32169.31733,40.81256,-73.97649
32169.31742,40.73871,-74.03134
32169.31743,40.74616,-74.029
32169.31781,40.77139,-74.02413
32169.31782,40.76691,-74.02328
32169.31783,40.76962,-74.02665
32169.32112,40.72551,-74.05266
32169.32113,40.73046,-74.05181
32169.32132,40.74651,-74.05334
32169.32662,40.75849,-74.04131
32169.32663,40.75814,-74.05883
32169.32881,40.78346,-74.01884
32169.32883,40.78324,-74.02016
32169.32911,40.73569,-74.0294
32169.32912,40.73681,-74.03046
32169.32913,40.73746,-74.03034
32169.32931,40.731,-74.03985
32169.32932,40.72448,-74.0422
32169.32933,40.72752,-74.04548
32169.33272,40.77969,-74.13422
32169.33293,40.76342,-74.03999
32169.33311,40.81071,-74.00261
32169.33312,40.80575,-74.00015
32169.33321,40.79044,-74.03446
32169.33322,40.77692,-74.04029
32169.33323,40.77911,-74.04319
32169.33332,40.74097,-74.04405
32169.33333,40.74201,-74.04924
32169.33377,40.77972,-74.02002
32169.33378,40.7718,-74.02354
32169.33402,40.82505,-74.10589
32169.33611,40.73703,-74.04177
32169.33612,40.73141,-74.04566
32169.33613,40.73139,-74.04918
32169.33841,40.74719,-74.03443
32169.33842,40.73557,-74.03423
32169.33843,40.73978,-74.03993
32169.33931,40.74197,-74.06216
32169.33933,40.73884,-74.06534
32169.34061,40.84182,-74.01685
32169.34063,40.82476,-74.02897
32169.34071,40.76351,-74.02403
32169.34072,40.7569,-74.02817
32169.34081,40.76987,-74.06294
32169.34082,40.76341,-74.06709
32169.34083,40.76114,-74.07888
32169.34181,40.81502,-74.05084
32169.34182,40.80986,-74.06061
32169.34183,40.8105,-74.06834
32169.34341,40.80563,-74.02049
32169.34343,40.81106,-74.03179
32169.34561,40.77557,-74.04134
32169.34563,40.76649,-74.04179
32169.34617,40.77241,-74.02981
32169.34618,40.77074,-74.0291
32169.34619,40.77256,-74.03311
32169.34731,40.80763,-74.0948
32169.34732,40.79011,-74.08845
32169.34971,40.74778,-74.13574
32169.34972,40.74193,-74.13378
32169.34973,40.74312,-74.14735
32170.30253,40.77537,-74.19262
32170.31591,40.79798,-74.19712
32170.31592,40.79049,-74.19521
32170.31593,40.7938,-74.20103
32170.31931,40.7707,-74.20419
32170.31932,40.76596,-74.20542
32170.31933,40.77173,-74.20527
32170.32141,40.75511,-74.20836
32170.32142,40.74849,-74.20639
32170.32143,40.75307,-74.21124
32170.32801,40.7352,-74.21958
32170.32803,40.72909,-74.22442
32170.33112,40.76018,-74.19103
32170.33851,40.74666,-74.21646
32170.34321,40.76549,-74.22111
32170.34322,40.76321,-74.21733
32170.34491,40.76926,-74.19294
32170.34492,40.76364,-74.19389
32170.35301,40.81701,-74.21409
32170.35302,40.80493,-74.21199
32170.35303,40.80891,-74.22585
32170.37691,40.78417,-74.24703
32170.37692,40.77224,-74.2376
32170.37693,40.77004,-74.24461
32171.30032,40.52399,-74.25061
32171.30071,40.55125,-74.21714
32171.30072,40.5457,-74.22161
32171.30832,40.50713,-74.24433
32171.30872,40.49835,-74.34054
32171.31191,40.52864,-74.33272
32171.31193,40.52518,-74.34018
32171.31241,40.53604,-74.22412
32171.31261,40.56429,-74.18701
32171.31263,40.57422,-74.1906
32171.31391,40.5314,-74.21542
32171.31412,40.5081,-74.27449
32171.31413,40.51528,-74.28955
32171.31561,40.54443,-74.29261
32171.31562,40.54112,-74.29751
32171.31563,40.54015,-74.31069
32171.31669,40.52703,-74.16925
32171.31872,40.53061,-74.19097
32171.31873,40.53268,-74.20326
32171.31972,40.529,-74.29743
32171.31973,40.53444,-74.30358
32171.32631,40.53066,-74.27527
32171.32632,40.52432,-74.27068
32171.32633,40.52809,-74.28281
32171.33671,40.51878,-74.3009
32171.33672,40.49634,-74.30128
32171.33961,40.5321,-74.25965
32171.33962,40.52412,-74.2609
32171.33963,40.52627,-74.26984
32171.34501,40.56708,-74.19368
32171.34503,40.56055,-74.20064
32171.34612,40.5269,-74.22365
32171.34613,40.52478,-74.23769
32171.37421,40.53372,-74.38269
32171.37422,40.52193,-74.39671
32171.37423,40.53735,-74.39452
32171.38131,40.54433,-74.35946
32171.38133,40.53975,-74.36844
32171.38721,40.52957,-74.41593
32171.38722,40.5151,-74.41568
32171.45011,40.50139,-74.44231
32171.45013,40.49616,-74.44823
32171.45021,40.47859,-74.40522
32171.45022,40.46576,-74.40693
32171.45023,40.46314,-74.41661
32171.45151,40.43802,-74.24127
32171.45153,40.43378,-74.24982
32171.45351,40.4643,-74.29159
32171.45352,40.44606,-74.29265
32171.45881,40.485,-74.33006
32171.46451,40.5055,-74.39338
32171.46512,40.42319,-74.1978
32171.46513,40.42478,-74.22243
32171.47031,40.48998,-74.29697
32171.47032,40.46185,-74.28135
32171.47033,40.47538,-74.30099
32171.47121,40.48547,-74.41575
32172.30361,40.86306,-74.17195
32172.30362,40.85304,-74.17308
32172.30363,40.85299,-74.17894
32172.30881,40.90373,-74.13497
32172.30882,40.8979,-74.13381
32172.30883,40.90127,-74.14785
32172.30891,40.89915,-74.19907
32172.30892,40.8985,-74.19819
32172.30893,40.897,-74.20247
32172.31682,40.90915,-74.17317
32172.31683,40.90766,-74.18609
32172.31791,40.87063,-74.18836
32172.31792,40.86789,-74.19371
32172.31793,40.87677,-74.20353
32172.32171,40.88786,-74.14546
32172.32173,40.88411,-74.1533
32172.32833,40.8698,-74.16498
32172.33121,40.90211,-74.1634
32172.33122,40.89747,-74.16989
32172.33123,40.90511,-74.16896
32172.33561,40.88105,-74.16633
32172.33562,40.87608,-74.16532
32172.33563,40.8738,-74.17106
32172.33731,40.9029,-74.15534
32172.34381,40.89291,-74.12162
32172.34383,40.88721,-74.13283
32172.34941,40.83666,-74.17867
32172.34942,40.82453,-74.17701
32172.34943,40.82965,-74.18843
32172.35511,40.83087,-74.20766
32172.35512,40.82601,-74.23
32172.35551,40.8469,-74.20548
32172.35552,40.83926,-74.20714
32172.35553,40.84074,-74.21182
32172.37792,40.8291,-74.24215
32172.38671,40.89776,-74.21819
32172.38672,40.88933,-74.21476
32172.38673,40.89515,-74.23276
32173.30403,40.84284,-74.10584
32173.30518,40.82194,-74.12312
32173.30519,40.8275,-74.13528
32173.31003,40.83952,-74.08348
32173.31212,40.80874,-74.09508
32173.31213,40.81379,-74.10431
32173.31292,40.82132,-73.98255
32173.31312,40.85128,-74.12242
32173.31733,40.80873,-73.97206
32173.32162,40.83169,-74.14261
32173.32163,40.8368,-74.15428
32173.32221,40.84032,-74.04943
32173.32222,40.82074,-74.03764
32173.32428,40.77961,-74.03031
32173.33301,40.79298,-74.01999
32173.33311,40.81105,-74.00211
32173.33312,40.80545,-73.99697
32173.33313,40.80544,-74.00412
32173.33392,40.80534,-74.11674
32173.33393,40.81082,-74.13295
32173.33402,40.81587,-74.09479
32173.33721,40.8222,-74.00881
32173.33723,40.81899,-74.02967
32173.33783,40.85578,-74.14805
32173.34002,40.84988,-74.07079
32173.34061,40.84146,-74.01711
32173.34062,40.82408,-74.02072
32173.34063,40.82356,-74.03235
32173.34112,40.83078,-74.08486
32173.34181,40.81528,-74.04984
32173.34182,40.80959,-74.06237
32173.34183,40.80886,-74.06646
32173.34293,40.8402,-74.16124
32173.34341,40.80475,-74.01997
32173.34342,40.79711,-74.02502
32173.34343,40.81242,-74.0393
32174.31121,40.69134,-74.16155
32174.31123,40.68137,-74.16991
32174.32151,40.71248,-74.17645
32174.32152,40.7104,-74.16257
32174.32153,40.71983,-74.17995
32174.32499,40.71291,-74.20154
32174.32781,40.69394,-74.18752
32174.32782,40.68377,-74.18868
32174.32783,40.68348,-74.20206
32174.33103,40.6635,-74.17527
32174.33151,40.70978,-74.18824
32174.33152,40.70222,-74.18578
32174.34191,40.69539,-74.19766
32174.34192,40.6885,-74.19721
32174.34193,40.68856,-74.20404
32174.34211,40.68082,-74.19263
32174.34212,40.67468,-74.18898
32174.34213,40.67505,-74.19949
32174.34231,40.7107,-74.13654
32174.34232,40.69716,-74.12612
32174.34233,40.70485,-74.14691
32174.34252,40.68012,-74.20936
32174.34932,40.70761,-74.15603
32174.34933,40.70906,-74.16662
32175.30101,40.61899,-74.18078
32175.30102,40.61058,-74.18057
32175.30103,40.6074,-74.18352
32175.30141,40.67099,-74.0375
32175.30142,40.65823,-74.04448
32175.30311,40.71985,-74.05858
32175.30312,40.71153,-74.06116
32175.30323,40.73648,-74.02155
32175.30347,40.63624,-74.16565
32175.30469,40.59875,-74.11212
32175.30921,40.7379,-74.09173
32175.31121,40.69217,-74.1612
32175.31123,40.68326,-74.17116
32175.31341,40.60982,-74.12043
32175.31343,40.60848,-74.12909
32175.31372,40.62193,-74.09699
32175.31401,40.60202,-74.07081
32175.31507,40.61369,-74.11743
32175.31509,40.61283,-74.12587
32175.31518,40.60824,-74.13621
32175.31582,40.60585,-74.07835
32175.31583,40.60839,-74.08927
32175.31712,40.60333,-74.06678
32175.31713,40.6116,-74.07174
32175.31727,40.61305,-74.06702
32175.31728,40.61194,-74.06826
32175.31991,40.60891,-74.14775
32175.31992,40.60663,-74.14294
32175.32151,40.72552,-74.17356
32175.32152,40.71386,-74.16936
32175.32153,40.72024,-74.18073
32175.32291,40.69972,-74.11631
32175.32293,40.73889,-74.12736
32175.32772,40.76531,-74.20185
32175.32782,40.68232,-74.18221
32175.32783,40.68351,-74.2017
32175.32951,40.72329,-74.0768
32175.33011,40.68021,-74.28026
32175.33012,40.68727,-74.20414
32175.33021,40.61025,-74.09755
32175.33022,40.61048,-74.10617
32175.33151,40.70984,-74.18996
32175.33152,40.70238,-74.18619
32175.33181,40.61955,-74.17373
32175.33182,40.61507,-74.17406
32175.33183,40.62848,-74.18656
32175.33262,40.62556,-74.16701
32175.33263,40.62767,-74.18188
32175.33911,40.79902,-74.05687
32175.33912,40.73749,-74.04602
32175.34101,40.63787,-74.04812
32175.34102,40.63037,-74.05267
32175.34103,40.65077,-74.07595
32175.34191,40.69541,-74.19635
32175.34192,40.68847,-74.19654
32175.34193,40.68606,-74.20518
32175.34212,40.67445,-74.18752
32175.34252,40.6801,-74.20993
32175.34312,40.65997,-74.02799
32175.34631,40.61563,-74.15644
32175.34632,40.61069,-74.15284
32175.34633,40.61456,-74.16131
32175.34822,40.62754,-74.07971
32175.34823,40.62942,-74.0742
32175.34932,40.70897,-74.15742
32175.34972,40.76485,-74.11765
32175.34973,40.75696,-74.17531
32901.19071,34.45353,-96.06779
32901.19072,34.40944,-96.10607
32901.19081,34.37851,-96.13757
32901.19082,34.34972,-96.145
32901.19083,34.31496,-96.17324
32901.19091,34.26946,-96.20392
32901.19092,34.1871,-96.24483
32901.19093,34.22747,-96.2251
32901.32001,34.14547,-96.27264
32901.32002,34.05134,-96.35986
32901.32003,34.09393,-96.31977
32901.32011,34.01112,-96.3968
32901.32012,33.9458,-96.42749
32901.32021,34.01496,-96.37688
32901.32023,33.96346,-96.41387
32901.32031,33.89168,-96.48137
32901.32032,33.82854,-96.52732
33000.13172,47.44978,8.3322
33000.18565,47.45084,8.3368
33000.18566,47.4471,8.33797
33000.18567,47.45615,8.31429
33000.18571,47.45703,8.30575
33000.19261,47.44763,8.19928
33000.19272,47.45968,8.15829
33000.19273,47.46596,8.16273
33000.23425,47.45707,8.28268
33000.23427,47.45712,8.27738
33000.45571,47.43357,8.35231
33000.45572,47.43253,8.3503
33000.45573,47.43833,8.34893
33000.45582,47.45551,8.31145
33000.45586,47.45521,8.31293
33000.45611,47.44829,8.25534
33000.45613,47.44389,8.23136
33000.45681,47.45853,8.28607
33000.45741,47.45705,8.16779
33000.45742,47.46856,8.12134
33000.45941,47.45079,8.16429
33021.01072,40.8907,-74.27279
33021.01073,40.89184,-74.28821
33021.30312,40.85917,-74.39055
33021.30313,40.87292,-74.42213
33021.30361,40.89778,-74.41427
33021.32502,40.83468,-74.44525
33021.33181,40.87999,-74.32201
33021.33183,40.86778,-74.33203
33021.33632,40.90937,-74.38939
33021.33633,40.90534,-74.4011
33021.33971,40.90292,-74.41026
33021.33972,40.90343,-74.40308
33021.33973,40.88778,-74.41793
33021.35001,40.8753,-74.36441
33021.35002,40.86115,-74.34435
33021.35003,40.86177,-74.37111
33021.35931,40.86065,-74.36081
33021.35932,40.85285,-74.35013
33021.35933,40.85998,-74.37701
33021.36061,40.8659,-74.41817
33021.36062,40.86228,-74.40751
33021.36063,40.86253,-74.42666
33021.36951,40.92043,-74.37097
33021.37071,40.85228,-74.42447
33021.37072,40.84088,-74.43206
33021.37073,40.8417,-74.43293
33023.32016,40.86538,-74.16969
33023.32994,40.8888,-74.14432
33023.32995,40.88854,-74.13554
33023.32996,40.88124,-74.15075
33023.33071,40.84519,-74.17835
33023.33072,40.83462,-74.17906
33023.36101,40.86134,-74.17273
33023.36103,40.85599,-74.19288
33023.36991,40.88596,-74.15346
33023.36992,40.87566,-74.16564
33023.39431,40.8229,-74.17718
33023.39432,40.81903,-74.17852
33023.39433,40.82088,-74.18219
33024.30905,40.81872,-74.37271
33024.30906,40.82581,-74.40161
33024.31301,40.81087,-74.30757
33024.31303,40.79794,-74.34794
33024.31344,40.74032,-74.37359
33024.31346,40.75895,-74.41586
33024.31584,40.79443,-74.43341
33024.31585,40.78975,-74.42186
33024.31586,40.79171,-74.43431
33024.31692,40.75041,-74.3628
33024.31693,40.79263,-74.42808
33024.32413,40.8532,-74.30457
33024.35461,40.81119,-74.38418
33024.35462,40.80711,-74.3748
33024.35463,40.81258,-74.3893
33024.37054,40.82311,-74.32127
33024.37056,40.82933,-74.33134
33024.37712,40.74188,-74.37471
33024.38591,40.74791,-74.37104
33024.38592,40.73578,-74.36117
33024.38593,40.76074,-74.39427
33026.11311,40.7689,-74.02526
33026.11313,40.77015,-74.02789
33026.12972,40.77197,-74.03187
33026.12973,40.77402,-74.037
33026.25593,40.81393,-74.04189
33026.30811,40.77648,-74.04029
33026.30813,40.78331,-74.04779
33026.31921,40.77685,-74.05612
33026.32001,40.79415,-74.05772
33026.32002,40.79036,-74.05473
33026.33031,40.81265,-74.05029
33026.34291,40.80027,-74.06593
33026.34292,40.79581,-74.06425
33026.34293,40.79988,-74.06717
33030.03101,40.40141,-74.85398
33030.03102,40.38748,-74.81776
33030.03103,40.3771,-74.84853
33030.30432,40.42573,-74.80805
33030.30751,40.46823,-74.86105
33030.30752,40.44752,-74.85894
33030.32443,40.53364,-74.85509
33030.34841,40.43008,-74.86232
33030.34842,40.4164,-74.86226
33030.34851,40.64035,-74.92072
33030.34852,40.63724,-74.88401
33030.34853,40.63721,-74.89915
33030.36322,40.50928,-74.83093
33030.36332,40.38413,-74.79681
33030.36333,40.41192,-74.85426
33030.36341,40.64299,-74.86858
33030.36342,40.64461,-74.85288
33030.36343,40.62318,-74.89179
33030.36411,40.50838,-74.84204
33030.36412,40.49493,-74.85785
33030.38451,40.53423,-74.77453
33030.38453,40.5314,-74.7846
33033.04442,40.88499,-74.00402
33033.30574,40.85208,-74.03079
33033.30576,40.85515,-74.04341
33033.32142,40.84328,-74.00304
33033.32143,40.8446,-74.01467
33033.32151,40.88239,-73.98751
33033.32152,40.87351,-73.9848
33033.32153,40.87174,-73.99768
33033.34961,40.86892,-74.00328
33033.34962,40.86156,-73.99996
33033.34963,40.86633,-74.00858
33033.37811,40.86785,-74.03748
33033.37812,40.86302,-74.03466
33033.37813,40.8669,-74.04273
33033.37821,40.8667,-74.02726
33033.37822,40.8658,-74.02219
33033.38113,40.87373,-74.05206
33034.30101,40.71075,-74.1748
33034.30102,40.70853,-74.17202
33034.30103,40.70917,-74.18303
33034.30251,40.72096,-74.17945
33034.30441,40.69061,-74.19279
33034.30442,40.68451,-74.19019
33034.31061,40.71721,-74.18887
33034.31062,40.70949,-74.19265
33034.31063,40.71393,-74.20561
33034.34611,40.71108,-74.15498
33034.34612,40.70115,-74.15568
33034.34613,40.70951,-74.16422
33034.37791,40.68649,-74.16552
33034.37793,40.67482,-74.17378
33034.38781,40.7037,-74.18393
33034.38782,40.69498,-74.1831
33034.38783,40.69418,-74.18942
33037.31052,40.55964,-74.54855
33037.31053,40.57142,-74.56362
33037.31773,40.53995,-74.62045
33037.32181,40.57448,-74.66095
33037.32182,40.56176,-74.63646
33037.32183,40.56596,-74.68766
33037.33601,40.5427,-74.52308
33037.34641,40.58667,-74.6218
33037.34642,40.58078,-74.61044
33037.34643,40.58151,-74.62446
33038.30164,40.76324,-74.50706
33038.30166,40.76006,-74.51804
33038.30261,40.79164,-74.46733
33038.30263,40.78842,-74.47131
33038.32383,40.72698,-74.69199
33038.33471,40.80387,-74.47174
33038.33472,40.79741,-74.4743
33038.34331,40.77453,-74.50041
33038.34332,40.76871,-74.50689
33038.35062,40.707,-74.66149
33038.35091,40.77625,-74.47704
33038.35092,40.76641,-74.49178
33038.35093,40.77667,-74.47645
33038.38962,40.71362,-74.63146
33038.38963,40.71987,-74.69888
33606.26021,28.39459,-81.57394
33606.26032,28.37497,-81.56165
33606.26081,28.36306,-81.52143
33606.26092,28.35297,-81.50922
33606.26093,28.34359,-81.53653
33606.26112,28.34417,-81.66689
33606.26113,28.33093,-81.67112
33606.26132,28.41177,-81.41592
33606.26171,28.4006,-81.62136
33606.26182,28.35069,-81.60724
33606.26191,28.39425,-81.48992
33606.26203,28.38449,-81.49839
33606.26291,28.35108,-81.58425
33606.26292,28.33714,-81.56722
33606.26303,28.33401,-81.59556
33606.26491,28.34787,-81.63166
33606.26502,28.34144,-81.61409
33606.26503,28.33351,-81.64518
33606.26511,28.42339,-81.45586
33606.26512,28.41589,-81.44377
33606.26571,28.37685,-81.53796
33606.26582,28.36801,-81.54368
33606.26593,28.38179,-81.55143
33606.26661,28.42365,-81.46596
33606.26672,28.41855,-81.44687
33606.26673,28.40901,-81.47807
33606.26751,28.31687,-81.56769
33606.26803,28.40448,-81.58276
33606.26812,28.42544,-81.57113
33606.26881,28.38121,-81.50432
33606.26892,28.37211,-81.50374
33606.26903,28.36921,-81.5198
33606.28292,28.40115,-81.36932
33606.28302,28.40809,-81.22755
33606.28303,28.39163,-81.25733
